customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AVGMonthlySpend,Churn_Predicted,Churn_Probability
7587-RZNME,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,123.65,Yes,30.9125,No,0.42227587214491435
0748-RDGGM,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,7534.65,Yes,106.1218309859155,No,0.09180444782944502
8393-JMVMB,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45,No,9.725,No,0.21582931447568718
5019-GQVCR,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,3645.6,No,82.85454545454546,Yes,0.5130892707268102
6036-TTFYU,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,314.45,No,18.49705882352941,No,0.11271681482642451
2550-AEVRU,0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,3053.0,No,52.63793103448276,No,0.015246260939418025
0969-RGKCU,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,677.05,No,17.817105263157895,No,0.019805352831925114
0378-CJKPV,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,No,109.12260273972602,No,0.042495788109190816
4706-AXVKM,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,Yes,75.57083333333334,Yes,0.7095002982242303
5889-JTMUL,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7,Yes,95.85686274509804,No,0.4484200836790571
9026-RNUJS,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,237.25,Yes,39.54166666666666,No,0.346841603623049
3746-EUBYR,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,74.6,Yes,37.3,Yes,0.8506164244870715
2332-EFBJY,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,342.4,Yes,20.141176470588235,No,0.14510342051577507
2880-FPNAE,1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,140.1,No,46.7,Yes,0.7790862251839911
1703-MGIAB,0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,1108.0,No,61.55555555555556,No,0.3683935082121009
4311-QTTAI,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,295.55,No,17.38529411764706,No,0.04509232058283605
9474-PHLYD,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,892.65,Yes,55.790625,No,0.3332057017709567
4318-RAJVY,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,No,18.022727272727277,No,0.09053994008041337
2165-VOEGB,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4822.85,Yes,102.61382978723404,No,0.09578446305854338
3612-YUNGG,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6741.15,No,103.71,No,0.0897152893096266
2254-DLXRI,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,79.15,No,39.575,Yes,0.8532828723382578
5062-CJJKH,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,1355.45,No,52.13269230769231,No,0.05823703846333651
9028-LIHRP,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,No,100.125,No,0.015993479159055954
2219-MVUSO,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,438.4,Yes,48.71111111111111,No,0.28251289629269405
1053-MXTTK,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,7726.35,No,105.84041095890412,No,0.03202130555058257
1530-ZTDOZ,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,2070.75,No,41.415,No,0.11340893810836823
1301-LOPVR,1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1636.95,No,54.565000000000005,No,0.07839599781332726
0853-TWRVK,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,No,103.85616438356163,No,0.029794767653979697
8914-RBTSB,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,Yes,94.359375,No,0.3925388040536157
6212-ATMLK,0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,No,92.74019607843135,Yes,0.5339053614571759
8200-LGKSR,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,6126.1,No,85.08472222222223,No,0.01669791918644201
1568-BEKZM,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,No,89.20281690140844,No,0.01908338775841234
0670-ANMUU,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,No,92.88680555555555,No,0.07797855230855423
6897-RWMUB,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,No,67.06854838709677,No,0.007151864045455286
0963-ZBDRN,1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,3183.4,Yes,96.46666666666668,No,0.4142145368033126
7594-RQHXR,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,Yes,39.8,Yes,0.8255136582647198
6999-CHVCF,1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,No,103.61376811594204,No,0.05700355159942588
6134-KWTBV,1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,1429.65,No,22.692857142857143,No,0.005949585746777573
1077-HUUJM,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,472.65,No,59.08125,Yes,0.5325651828312856
6331-EWIEB,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1734.5,Yes,82.5952380952381,Yes,0.5973800436147494
0895-LNKRC,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,113.5,No,16.214285714285715,No,0.0652646381967631
2045-BMBTJ,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1884.65,No,55.43088235294118,No,0.31406165958966
8417-GSODA,1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2568.15,No,88.55689655172414,No,0.26986920107860896
5171-EPLKN,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,470.0,No,16.785714285714285,No,0.015212980457806977
4452-QIIEB,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,278.4,No,34.8,No,0.29502477541104283
5998-VVEJY,1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,80.5,2088.8,Yes,77.36296296296297,No,0.40749504389013086
1624-NALOJ,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,Yes,83.76666666666667,Yes,0.694185109637837
6741-EGCBI,1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2595.85,No,83.73709677419355,Yes,0.5071509453695708
7820-ZYGNY,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,No,91.0234375,No,0.12336062211427498
4317-VTEOA,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,Yes,25.375,Yes,0.525120734914388
9677-AVKED,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,4449.75,No,82.40277777777777,No,0.08118692377142925
1670-SVOWZ,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,Yes,80.55666666666666,No,0.39527888682675705
2227-JRSJX,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1956.4,No,88.92727272727274,No,0.4590385043507564
9847-HNVGP,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,310.6,No,17.255555555555556,No,0.05248256190844401
6696-YDAYZ,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,No,17.091176470588238,No,0.022321646390171156
8980-WQFWL,0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,2096.1,No,58.225,No,0.2413057304181674
1730-ZMAME,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,No,80.75757575757575,No,0.4402594102599523
6506-EYCNH,0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,543.8,No,18.75172413793103,No,0.07417019797271618
4634-JLRJT,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,20.35,No,10.175,No,0.29439109259149643
9501-UKKNL,1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,3005.8,No,50.09666666666667,No,0.20567288937755865
2560-QTSBS,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,No,22.23493150684932,No,0.011913598274955648
7541-YLXCL,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2498.4,Yes,67.52432432432433,No,0.06785531976900236
4795-WRNVT,0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2586.0,No,63.073170731707314,No,0.09453390584878571
6080-TCMYC,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,3292.3,No,80.30000000000001,No,0.3721735003786742
0260-ZDLGK,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,Yes,65.14,No,0.3374355636338365
7860-UXCRM,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,No,73.03984375,No,0.006531477420535026
6357-JJPQT,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,232.35,No,58.0875,Yes,0.7494759917868234
2292-XQWSV,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,No,59.71951219512195,No,0.09129895417084116
9552-TGUZV,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,No,73.12222222222222,No,0.42225080216475985
5913-INRQV,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,3128.8,No,89.39428571428572,No,0.12056826347048902
8722-NGNBH,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,Yes,37.24166666666667,No,0.24026300982046983
6210-KBBPI,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,919.4,Yes,91.94,Yes,0.728483310493672
9643-YBLUR,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,No,65.39500000000001,No,0.4200122127424103
8734-FNWVH,1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1825.5,No,57.046875,No,0.1930474095519662
9447-YPTBX,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,No,18.492156862745095,No,0.021351841873262143
0133-BMFZO,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,Yes,60.55,Yes,0.5039212448553768
6128-CZOMY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,Yes,22.825,Yes,0.5422827538238874
9540-JYROE,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,551.35,Yes,61.26111111111111,Yes,0.570466918497876
9026-LHEVG,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,No,35.94,No,0.41025343197942876
2260-USTRB,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,Yes,38.65,Yes,0.7724278084356413
3656-TKRVZ,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,165.2,Yes,41.3,No,0.22755074425253086
7011-CVEUC,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,2338.35,No,89.93653846153846,No,0.49070081188366066
6185-TASNN,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,No,23.15,No,0.49572252706195086
7925-PNRGI,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,No,76.9804347826087,No,0.08830181715619019
8623-TMRBY,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,Yes,79.73173076923078,No,0.3359172013230316
1552-CZCLL,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1087.25,No,19.415178571428573,No,0.022732097808961606
3038-PQIUY,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2522.4,No,64.67692307692307,No,0.12785483207513082
1501-SGHBW,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,Yes,27.0,No,0.4211905473583405
9313-CDOGY,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,717.3,No,18.392307692307693,No,0.04343509563109557
8148-BPLZQ,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,No,49.54857142857143,No,0.14583452510481074
2623-DRYAM,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,No,99.5676056338028,No,0.28827790628968214
9987-LUTYD,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,No,53.06428571428571,No,0.05376412344454466
3208-YPIOE,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,Yes,75.44125,No,0.30570060344812044
4488-KQFDT,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423.0,No,103.59677419354838,No,0.25518735818324073
2612-RANWT,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,Yes,89.56153846153846,Yes,0.7229660702805574
5693-PIPCS,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,No,100.48452380952382,No,0.08447104320365872
0491-KAPQG,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,No,70.85000000000001,Yes,0.5108017890177196
1925-LFCZZ,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,No,48.990178571428565,No,0.15223477356116843
8039-EQPIM,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,No,57.93571428571428,No,0.017403327067569033
6900-PXRMS,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,Yes,100.37962962962963,Yes,0.5379888206012631
8707-RMEZH,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,No,86.50785714285715,No,0.061875654968050746
3346-BRMIS,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,810.7,Yes,42.66842105263158,Yes,0.6054266126826363
3209-ZPKFI,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2538.2,No,52.87916666666666,No,0.09556758569067228
6479-VDGRK,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,No,83.96164383561644,No,0.007516435932815253
9373-WSLOY,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,No,51.49558823529412,No,0.2701186544630661
2933-FILNV,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,Yes,12.183333333333332,Yes,0.58021041254181
3569-JFODW,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,No,91.12945205479453,No,0.012345941426645619
9819-FBNSV,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2575.45,No,67.77499999999999,No,0.3791583164663135
9544-PYPSJ,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,No,95.5452380952381,No,0.3426708810690309
1591-XWLGB,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,No,19.16111111111111,No,0.003387997220711864
0396-UKGAI,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,No,53.50833333333333,No,0.1067214335598052
3243-ZHOHY,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,No,17.420588235294115,No,0.053619092754853485
5186-EJEGL,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,653.25,No,65.325,No,0.22757307870548557
7527-QNRUS,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,No,22.922222222222224,No,0.04396269517711854
9986-BONCE,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5,Yes,17.1,No,0.1408911908841329
2722-JMONI,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55,Yes,24.775,Yes,0.5092315320154841
2203-GHNWN,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,No,77.148,Yes,0.5289536971510576
3878-AVSOQ,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,No,35.625,Yes,0.8270666627300455
3258-SYSWS,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,No,107.47671232876712,No,0.05034033837575633
5296-PSYVW,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1750.7,No,23.98219178082192,No,0.005389573899930659
6319-QSUSR,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,No,18.016666666666666,No,0.09049010911484326
4083-EUGRJ,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,Yes,17.85,No,0.13935836558809586
7579-OOPEC,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,115.1,Yes,38.36666666666667,No,0.33462977601430344
0512-FLFDW,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,No,98.8360655737705,No,0.3357904969245956
1771-OADNZ,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,Yes,91.50666666666666,Yes,0.5937037558201177
0487-CRLZF,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,No,74.438,No,0.031946366683592554
2107-FBPTK,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,No,100.68064516129031,Yes,0.6263834147162732
9451-WLYRI,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,No,18.34166666666667,No,0.0134579030789051
8219-VYBVI,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,No,25.10875,No,0.012752941475592458
1991-VOPLL,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,No,15.765,No,0.13830955145717833
9738-QLWTP,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,No,80.49375,No,0.094460035769459
1016-DJTSV,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,No,63.650000000000006,Yes,0.5683704754242915
9419-IPPBE,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,No,87.59326923076924,No,0.23199627038718518
0174-QRVVY,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,No,25.660416666666663,No,0.0042373512913548485
5699-BNCAS,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,No,24.538194444444443,No,0.00983967232943271
2900-PHPLN,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,No,20.59225352112676,No,0.00585784390076824
0612-RTZZA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,Yes,12.625,Yes,0.5621612047368423
8106-GWQOK,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,No,56.23589743589743,No,0.04943557360266617
8751-EDEKA,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,No,83.91379310344827,No,0.34858784995460634
6878-GGDWG,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,No,19.42878787878788,No,0.05416951494419654
4039-PIMHX,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,No,47.968,No,0.021256794900782718
8450-LUGUK,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,No,22.68026315789474,No,0.0176122491789526
3604-WLABM,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,No,53.0,No,0.15458967761432196
0795-GMVQO,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,No,107.82941176470588,No,0.13746516880836543
2259-OUUSZ,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,No,31.19375,No,0.21852770395044457
1142-IHLOO,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,No,86.07499999999999,No,0.15352080850064562
6410-LEFEN,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,416.45,Yes,41.645,No,0.2332896117118852
4633-MKHYU,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,No,78.86,Yes,0.6871229461091474
6257-RJOHI,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,No,40.46,No,0.33717619139776617
1545-JFUML,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,No,97.14722222222224,No,0.06435934731232418
3194-ORPIK,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,Yes,80.70882352941176,No,0.3677000932946878
7826-VVKWT,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,No,90.538,No,0.22581356784826426
1353-GHZOS,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,No,59.75434782608695,No,0.09464113297349662
2587-EKXTS,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,No,109.22555555555554,No,0.4441937166882438
5442-BXVND,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,No,24.66176470588235,No,0.06106937585497375
8816-VXNZD,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,Yes,37.55,Yes,0.8598501379627194
9378-FXTIZ,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,Yes,67.55727272727273,No,0.1446687407964751
1723-HKXJQ,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,Yes,99.38255813953488,Yes,0.5437724671219868
7825-GKXMW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,Yes,22.9,No,0.44500709940936145
9753-OYLBX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,No,10.25,No,0.22019111291197982
2364-UFROM,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,No,65.95967741935483,No,0.041684300175679166
6656-JWRQX,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,No,15.275,No,0.4686768996018522
6473-ULUHT,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25,No,82.25,No,0.1763661493604135
1240-KNSEZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,Yes,10.05,No,0.29544178866474985
0836-SEYLU,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,Yes,32.895,No,0.4235758477049036
4433-JCGCG,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,Yes,99.57553191489362,Yes,0.6128796529677167
3716-BDVDB,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,Yes,34.55,Yes,0.7903915129920318
7688-AWMDX,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,No,52.475,No,0.004560525505530512
2842-BCQGE,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,3161.4,No,71.85000000000001,No,0.3832336854436704
7244-QWYHG,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,No,42.910784313725486,No,0.05840483093761405
5899-MQZZL,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45,Yes,71.38928571428572,Yes,0.5844520005817633
6849-OYAMU,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1888.65,Yes,94.4325,No,0.16798032970994675
5312-UXESG,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,No,95.0142857142857,No,0.4302487901528263
9488-HGMJH,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,Yes,35.575,Yes,0.8265182050312546
6038-GCYEC,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,1240.25,Yes,49.61,No,0.44225002868159646
2150-WLKUW,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2635.0,No,64.26829268292683,No,0.07509442684206416
7159-FVYPK,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0,No,58.75,No,0.44020481874742634
7032-LMBHI,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,2347.85,No,61.78552631578947,No,0.06695864360019628
1150-WFARN,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2,Yes,105.23823529411764,No,0.06374210722693555
6088-BXMRG,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,No,93.62424242424242,Yes,0.5481411983741568
3144-AUDBS,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,Yes,38.68571428571429,No,0.3145027148012262
4821-SJHJV,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8,No,87.93333333333334,No,0.2967381847758879
7346-MEDWM,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4949.1,No,82.485,No,0.26762154165727225
1137-DGOWI,0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,70.25,2198.9,No,70.93225806451613,No,0.04856445481102121
5616-PRTNT,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,374.5,Yes,17.833333333333332,No,0.10477692543781479
3812-LRZIR,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,No,27.2125,No,0.01685458708043712
4818-QIUFN,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,1520.9,Yes,72.42380952380952,No,0.48926077676791213
9483-GCPWE,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25,No,19.025,No,0.052199898493303344
4227-OJHAL,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163.0,No,74.82608695652173,No,0.034472283331385245
9220-CXRSC,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,61.4,4059.85,No,57.99785714285714,No,0.006921723247123121
4993-JCRGJ,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,84.3,2281.6,No,84.5037037037037,No,0.39310831675494545
